0,33
9,3
13,25
3,38
61,55
55,67
70,51
45,7
17,37
47,44
58,57
23,65
36,3
49,42
11,12
39,50
53,59
69,53
69,45
51,61
1,28
14,7
25,60
23,1
29,51
57,53
33,66
54,63
56,59
23,51
34,63
25,10
68,53
11,7
30,3
25,59
33,43
1,35
36,49
67,53
22,31
43,29
39,33
59,10
43,22
47,2
35,8
29,16
45,15
8,45
15,61
20,53
53,15
66,19
26,19
47,37
53,5
55,21
69,39
45,47
23,44
38,35
38,57
17,53
33,21
39,22
19,44
54,35
46,7
19,27
31,63
12,67
48,5
55,25
27,39
19,45
55,30
28,11
58,37
35,35
63,32
21,53
27,45
61,37
2,49
68,7
14,37
45,23
58,5
47,9
27,34
62,7
25,39
58,13
55,17
3,60
3,49
22,29
27,49
5,63
48,17
24,35
68,31
41,29
47,11
45,30
60,3
35,69
39,56
36,27
29,31
25,41
39,48
65,24
59,38
42,33
38,11
35,42
10,53
42,5
51,34
30,37
37,31
1,47
21,67
53,18
65,1
39,24
44,15
15,68
69,41
43,15
52,29
23,55
39,38
33,41
69,16
53,24
39,27
63,14
3,13
45,26
1,50
30,33
26,35
39,41
31,61
57,9
39,18
17,51
11,46
21,30
63,11
67,3
63,34
61,7
69,21
49,52
48,47
45,3
41,15
14,41
41,30
39,16
48,33
60,7
47,23
17,49
47,12
35,16
56,11
65,23
13,58
7,55
7,62
39,25
31,29
13,37
51,3
27,48
47,25
13,54
1,49
7,61
36,19
63,22
64,9
49,27
17,59
43,28
7,63
21,64
13,31
15,30
43,46
57,45
1,63
1,40
7,43
7,49
21,63
41,39
35,15
41,20
51,1
24,23
21,58
63,23
23,36
19,61
41,55
47,63
19,48
63,21
22,17
31,41
13,42
49,29
19,39
51,51
50,17
46,49
45,42
45,13
56,15
10,43
27,46
23,37
23,47
27,36
19,53
57,11
32,23
16,49
15,53
57,16
16,55
13,55
15,57
57,33
39,20
15,62
29,29
41,17
3,67
62,1
27,19
45,20
36,35
15,65
41,27
1,52
22,49
11,62
35,33
39,47
25,21
37,40
34,31
18,59
27,10
35,19
59,25
39,9
53,4
35,23
36,53
50,23
64,11
13,65
63,33
31,17
47,5
67,29
65,3
15,48
41,43
24,31
63,4
22,21
3,46
21,31
45,31
46,11
45,45
53,27
38,41
26,41
27,40
6,63
39,17
52,33
43,20
51,8
17,43
45,22
39,49
22,39
59,17
25,52
32,31
18,65
9,55
57,17
67,41
51,26
49,21
8,55
69,25
15,69
37,52
21,47
25,44
62,27
47,20
63,20
37,43
47,24
57,25
60,41
9,58
25,19
1,65
41,25
41,47
8,67
19,34
57,19
46,3
3,56
68,23
50,15
49,23
30,27
24,53
31,11
27,50
19,41
61,20
69,15
29,22
21,41
7,57
17,41
17,34
43,47
64,17
65,27
25,14
25,24
41,51
49,6
12,49
41,41
23,23
4,45
5,49
59,27
51,17
3,58
17,36
17,56
35,54
17,69
45,11
31,35
57,29
13,63
11,33
65,14
51,39
56,21
55,10
63,31
50,33
7,50
62,5
41,13
23,68
19,19
63,7
42,17
45,9
57,5
33,18
39,11
13,45
9,69
33,27
17,67
49,33
31,28
15,52
56,39
11,68
41,45
17,45
13,43
34,39
12,45
13,67
54,33
17,60
32,15
25,51
58,33
18,25
55,42
11,69
18,57
41,32
9,46
9,51
60,29
57,13
19,54
61,5
39,13
55,3
69,28
22,15
41,16
28,17
59,19
23,59
66,3
0,69
46,15
61,23
13,36
26,27
37,35
59,59
14,67
67,0
3,48
53,23
52,7
21,55
13,66
26,39
31,31
61,27
57,43
25,50
68,35
55,31
3,64
27,7
59,15
45,25
44,47
39,42
31,32
35,36
35,50
43,37
53,7
55,23
59,44
1,59
43,24
55,33
63,37
9,63
67,10
57,41
1,67
65,45
53,19
20,69
18,45
8,61
27,25
59,29
63,43
17,47
1,39
53,22
50,1
23,17
9,43
69,18
55,41
39,23
33,33
47,33
59,2
69,29
7,67
53,25
23,25
37,59
60,17
50,19
53,32
69,5
27,22
66,29
44,31
46,35
55,4
29,24
20,57
61,33
57,37
21,69
25,47
7,47
59,3
25,57
22,41
59,8
67,11
39,44
26,21
11,65
42,13
65,11
12,41
12,59
27,21
39,28
36,43
41,40
37,41
53,11
48,1
52,1
11,51
31,18
65,40
49,5
68,17
44,9
56,35
41,22
43,1
53,39
45,5
34,19
25,54
40,45
22,65
35,31
65,9
35,61
13,70
70,37
48,15
19,29
55,11
9,34
42,41
63,29
45,46
69,17
28,25
45,29
39,55
16,45
33,20
69,33
29,8
66,45
7,41
61,45
7,44
59,33
7,45
47,8
41,31
38,47
59,22
15,47
37,37
67,5
43,25
26,45
51,25
25,12
58,25
41,19
47,32
37,19
53,35
65,13
57,6
33,39
3,69
45,6
37,38
62,25
60,13
0,61
67,34
19,51
5,69
47,35
3,65
55,27
15,66
69,1
6,59
48,29
51,27
68,41
26,15
60,63
50,31
45,1
28,31
19,55
53,14
63,19
69,19
65,2
31,20
16,61
45,32
20,65
25,49
57,31
51,9
61,41
61,14
36,29
15,55
37,30
43,39
51,24
52,47
59,13
39,37
61,43
69,37
40,13
34,11
53,36
1,56
25,38
40,25
1,62
69,34
63,30
49,3
29,57
51,5
31,9
43,33
69,13
69,43
31,13
1,51
66,23
63,6
45,21
33,28
17,65
25,33
33,17
40,37
11,45
49,50
53,3
53,26
54,29
24,49
49,1
25,27
35,25
11,63
55,18
39,43
42,25
9,41
33,29
28,19
68,5
15,51
45,17
45,35
33,34
67,9
56,25
48,27
17,46
11,11
23,54
37,47
55,24
63,9
11,55
33,11
49,31
45,53
20,23
37,16
67,26
29,27
15,35
22,51
59,7
18,39
17,50
56,43
38,29
54,9
67,31
56,7
25,37
35,14
19,67
49,11
3,51
40,11
68,19
37,33
40,43
60,5
41,11
63,12
13,51
44,17
66,41
45,65
65,39
65,26
22,19
20,47
21,59
49,13
59,24
20,27
47,17
57,44
17,31
4,65
15,39
51,28
67,7
19,68
15,40
25,45
25,43
37,46
35,53
23,41
25,42
57,27
65,29
66,5
47,21
29,39
36,33
13,69
3,59
51,21
2,63
17,55
40,39
41,34
25,31
46,27
55,15
45,39
39,29
21,51
3,63
18,67
51,6
25,69
68,13
12,51
53,33
51,11
21,62
58,19
51,30
68,39
17,57
67,36
23,29
63,44
47,31
43,55
22,55
19,31
35,22
37,11
22,33
36,59
56,37
1,57
28,13
15,50
15,37
69,30
31,12
39,31
45,24
37,17
68,43
58,1
5,68
39,53
11,49
41,33
26,25
36,57
46,13
61,3
41,21
27,43
29,20
15,9
2,67
62,17
45,33
37,22
39,51
69,2
14,61
18,53
55,45
59,0
41,54
25,25
3,57
43,53
61,17
59,20
67,21
43,17
65,33
10,57
52,11
57,14
5,51
13,56
38,69
11,43
49,4
5,58
11,48
70,5
65,22
17,32
43,30
43,19
29,19
5,48
54,21
5,53
41,49
11,41
21,23
51,20
3,68
53,37
35,17
23,38
24,41
11,61
5,57
57,4
41,59
21,39
53,31
23,39
5,70
37,51
59,11
5,62
41,28
51,33
43,36
49,30
29,7
66,17
59,36
59,32
9,64
23,28
1,61
61,19
28,27
36,25
2,43
35,38
61,18
47,40
14,45
67,37
63,3
37,23
49,35
49,22
28,37
63,27
37,13
13,38
44,35
3,54
7,65
29,38
27,29
10,51
49,14
19,14
53,40
35,21
59,39
49,37
60,35
63,41
69,3
23,66
65,21
35,56
4,51
69,27
13,59
21,36
69,7
45,18
6,51
27,27
42,45
35,32
51,37
2,53
25,23
64,29
57,3
43,41
13,53
45,4
38,13
38,51
43,27
65,32
49,9
63,39
55,35
17,29
11,60
23,33
31,43
27,37
68,27
17,61
19,42
13,33
67,43
48,21
12,63
61,1
35,20
37,25
20,39
10,65
59,1
54,7
19,59
50,35
54,19
19,63
3,14
9,67
16,57
9,23
63,16
44,39
15,44
65,20
21,22
43,31
37,63
67,39
16,59
5,47
9,57
64,25
65,28
2,65
3,43
51,41
5,43
47,27
66,9
50,47
5,67
3,61
28,29
35,57
67,38
9,59
5,65
45,63
54,27
21,49
57,7
37,27
19,40
1,45
35,43
35,6
51,7
67,35
60,27
47,29
23,45
39,32
61,11
41,35
31,23
11,17
43,23
41,23
15,63
55,7
63,35
39,54
29,37
53,1
45,37
55,47
61,21
69,35
39,15
22,25
29,9
65,41
4,61
24,47
15,41
63,47
19,57
1,41
21,33
9,60
39,14
10,69
14,55
65,15
63,13
21,45
21,43
15,67
67,17
65,38
63,5
33,37
32,37
36,61
66,13
47,59
43,13
19,23
16,65
12,39
3,7
65,19
38,31
21,37
67,15
19,49
44,27
10,19
46,29
61,15
11,53
37,18
49,15
65,17
25,18
46,9
55,39
12,53
57,35
27,33
54,13
19,43
18,63
14,63
35,29
45,27
66,7
61,39
13,61
19,11
19,33
27,67
45,19
49,19
57,23
3,55
19,37
1,69
35,9
29,21
43,11
31,15
55,37
70,21
45,43
57,28
43,43
58,29
35,24
14,51
68,3
33,25
5,59
9,36
32,13
40,47
29,42
38,55
43,51
55,29
27,1
45,49
57,42
63,59
29,25
19,36
46,1
44,49
51,13
25,35
27,41
51,35
65,5
51,49
35,13
62,9
11,44
29,32
61,35
5,56
50,3
54,5
31,21
59,31
11,31
66,31
15,45
7,53
67,12
24,15
4,67
3,5
65,7
37,45
21,46
59,41
14,47
5,61
43,14
10,35
43,34
52,3
23,35
39,39
37,29
29,17
55,2
17,63
59,23
9,61
57,39
57,34
6,65
49,49
19,65
51,29
17,64
13,35
33,16
37,44
69,11
49,7
21,52
67,13
15,34
17,27
31,33
59,26
55,5
9,13
37,39
21,38
63,2
43,45
29,23
0,47
32,27
64,1
65,36
49,17
9,49
19,62
52,17
5,54
21,13
16,27
45,50
7,59
47,13
11,67
15,43
39,34
23,57
33,31
55,12
9,50
65,35
49,25
66,33
39,67
13,49
35,37
1,43
44,1
37,36
53,17
13,34
5,55
8,69
5,45
42,49
55,9
63,36
32,39
53,16
15,59
35,59
24,29
39,35
39,19
59,9
63,15
9,11
26,29
21,70
25,29
69,31
21,44
59,21
41,18
47,19
43,40
31,37
70,9
58,41
55,13
34,25
62,23
7,54
47,22
39,60
21,29
11,59
61,34
63,1
16,39
59,43
33,19
30,19
41,48
11,57
48,25
68,21
61,29
33,36
9,65
24,21
27,17
69,23
9,54
27,47
55,1
15,33
41,36
62,11
26,67
61,25
56,1
35,39
59,5
19,69
11,35
37,70
38,61
52,37
7,51
69,12
21,61
22,45
13,57
3,53
27,23
63,25
58,9
9,53
51,31
67,23
43,52
53,38
51,10
65,31
41,26
11,47
48,39
57,18
68,9
61,31
56,31
64,7
6,47
57,1
47,7
67,1
47,3
57,15
35,40
0,55
8,65
62,29
2,59
21,65
31,27
67,33
19,47
51,15
31,19
34,27
47,34
33,61
66,15
52,21
61,13
37,55
33,35
18,49
57,20
60,15
39,69
47,15
57,21
33,15
69,9
37,15
43,35
37,69
47,1
59,37
3,27
31,22
27,35
47,52
13,47
57,22
40,57
35,51
11,38
31,25
60,31
51,23
70,25
9,45
21,27
31,24
67,25
29,35
42,43
11,56
1,55
10,63
49,10
60,39
39,21
67,27
37,21
35,41
52,41
31,10
31,34
21,57
37,57
1,53
57,32
13,32
37,26
23,26
39,59
23,43
68,25
64,35
53,13
19,22
8,57
16,53
67,19
46,17
65,25
16,69
52,13
13,39
35,27
17,42
20,31
53,9
33,23
61,9
60,23
25,32
17,39
8,47
43,21
9,48
45,38
19,35
41,37
23,48
49,8
56,27
33,30
53,29
63,17
29,44
15,49
5,52
21,35
6,57
6,67
55,19
60,11
53,21
43,3
21,25
51,19
62,37
59,35
29,33
8,41
26,31
21,56
21,42
20,51
23,27
31,39
36,13
62,41
28,35
59,40
23,58
38,23
21,60
59,45
17,33
51,12
7,69
49,12
0,59
60,25
24,27
17,58
7,52
44,22
22,8
40,54
38,58
22,7
58,22
24,66
52,16
13,44
11,54
2,58
69,4
70,14
27,66
4,6
1,54
26,26
64,16
37,60
66,43
30,23
38,36
12,44
44,21
6,56
12,62
25,70
27,52
68,32
70,30
54,69
24,58
37,48
53,46
32,16
68,62
69,38
27,14
52,30
18,40
32,40
8,53
36,68
67,20
18,18
42,54
27,0
58,30
55,38
8,6
24,46
58,20
56,10
48,37
26,70
37,62
58,11
59,18
57,38
8,64
50,66
0,68
48,11
55,6
21,68
42,22
40,30
4,50
70,23
3,70
46,54
8,46
61,24
55,62
54,31
12,56
32,38
44,16
24,70
15,12
56,32
31,0
66,18
60,0
12,27
23,42
26,47
47,18
44,53
52,4
41,42
10,42
30,9
34,37
49,60
65,46
19,0
58,59
54,6
50,50
51,60
25,46
42,26
62,13
58,46
46,43
62,20
3,18
10,62
64,23
45,16
18,22
55,34
50,12
55,26
38,45
61,2
68,20
56,60
8,30
59,4
5,24
6,0
52,42
61,38
40,7
16,67
48,26
63,28
17,66
58,23
22,38
50,10
48,48
57,24
52,63
43,26
58,40
24,4
40,35
38,54
53,34
69,26
57,52
56,3
0,50
40,20
69,20
34,64
2,34
40,56
66,0
10,37
14,38
41,44
56,36
63,24
16,62
10,38
22,35
22,63
44,54
8,13
58,64
6,36
41,24
56,46
5,66
6,38
32,22
49,48
44,45
16,51
9,12
62,44
56,5
44,34
70,29
51,18
68,15
30,18
50,43
19,58
20,70
5,36
20,6
49,34
30,69
56,18
55,40
64,40
67,40
18,7
6,46
66,63
14,43
39,10
24,52
51,68
28,66
10,54
52,10
2,48
29,30
23,70
28,8
14,60
28,68
54,49
53,20
30,30
52,54
66,8
31,4
58,18
21,48
44,14
56,49
40,8
46,66
20,10
60,9
70,11
33,60
42,51
20,54
13,26
54,37
45,8
12,52
12,7
20,67
14,54
24,24
56,9
16,60
0,53
48,24
2,28
7,64
56,61
2,18
62,46
70,61
68,6
18,55
39,26
20,48
49,16
33,64
32,26
64,20
1,46
63,26
45,48
31,62
20,1
67,28
67,22
28,51
66,27
46,47
70,6
66,20
44,19
10,66
57,12
5,50
48,23
18,19
44,38
24,43
49,20
22,48
19,70
4,13
40,53
15,64
60,18
36,47
32,64
0,46
30,44
66,46
22,52
4,53
12,70
61,44
8,58
17,52
70,59
56,12
11,70
36,55
62,19
4,66
8,0
50,56
0,31
60,4
42,68
36,64
40,31
50,22
28,48
43,6
44,18
4,62
54,44
48,46
62,33
39,30
53,52
53,28
13,60
42,34
43,44
8,1
58,4
44,57
47,26
8,52
62,34
52,67
46,12
60,14
41,46
52,23
13,16
64,22
46,18
50,20
50,7
24,62
60,22
43,42
50,42
48,36
44,6
57,0
4,4
30,20
4,64
58,12
41,70
14,18
57,48
14,15
25,16
67,62
46,14
37,56
21,20
26,14
32,70
64,19
14,8
61,48
12,64
6,45
62,38
10,70
3,34
68,1
68,10
70,36
53,12
50,64
6,44
16,12
6,69
44,60
68,61
62,31
57,26
19,56
54,20
0,11
25,26
24,45
70,45
47,16
49,40
52,26
42,38
51,36
26,17
7,58
4,35
32,42
0,54
40,19
52,27
54,16
20,21
36,45
69,46
46,28
46,59
59,6
52,19
30,24
33,26
30,0
63,70
2,66
16,63
60,19
69,0
18,64
51,62
39,58
61,50
32,24
4,46
15,60
58,35
56,65
54,54
46,32
33,24
8,8
21,6
54,64
40,69
29,10
52,40
8,62
48,19
16,52
6,26
2,60
12,28
40,5
5,64
6,62
2,32
35,70
14,21
24,56
46,26
9,70
27,28
47,58
56,22
66,64
60,21
55,16
33,62
16,58
36,39
18,41
42,50
58,67
66,42
44,56
6,35
19,20
48,65
52,60
4,56
54,4
36,46
47,54
26,22
62,15
50,70
20,32
32,30
2,54
60,70
41,50
31,66
58,28
20,8
56,14
34,36
10,50
65,6
6,68
35,4
20,0
46,10
14,44
4,38
64,54
36,42
61,36
25,34
50,14
12,57
22,44
48,60
8,10
62,36
24,48
54,22
46,23
48,9
32,35
24,33
54,52
30,4
16,47
68,44
70,49
54,0
38,52
26,60
56,44
10,10
68,56
51,32
24,16
31,46
2,70
69,24
62,52
66,66
3,50
60,47
46,52
58,26
34,0
3,6
16,54
14,20
58,51
68,18
4,30
69,48
4,25
56,34
61,52
35,58
22,24
66,60
16,46
35,30
63,46
26,52
5,32
22,68
7,66
29,36
22,60
48,30
70,48
17,14
50,44
24,42
25,68
8,38
40,12
7,2
52,9
60,69
16,2
13,46
47,6
42,42
66,24
29,28
18,36
62,39
49,24
45,28
5,46
6,20
10,52
64,60
34,48
33,70
26,43
32,10
58,55
48,32
26,9
46,4
58,54
6,2
32,28
64,61
30,42
8,2
41,8
11,42
0,5
52,68
20,45
46,40
1,58
68,66
55,0
48,34
29,62
44,42
6,3
67,24
20,41
0,39
62,58
64,33
27,64
19,4
38,6
44,41
52,56
34,67
16,23
64,2
30,54
54,40
22,42
30,60
62,61
66,68
42,10
26,18
18,0
54,65
52,58
34,47
51,50
42,46
7,68
5,40
13,62
2,9
3,52
26,28
47,50
23,40
30,8
26,49
11,10
65,12
32,2
51,46
23,64
32,36
6,4
70,60
10,26
70,31
10,45
0,17
30,62
22,26
57,2
67,4
24,1
14,0
44,25
6,60
52,34
34,6
16,19
1,34
0,24
37,24
28,56
18,62
24,54
31,54
11,22
67,30
0,32
14,3
18,32
27,6
64,26
18,43
40,44
42,69
42,39
7,60
2,46
17,68
42,57
26,55
36,2
67,6
17,0
29,26
9,66
26,10
68,36
70,53
50,16
32,66
45,34
56,16
40,10
48,22
55,14
1,44
68,38
29,46
18,54
45,40
8,24
18,60
44,70
58,62
56,38
33,14
64,13
54,3
35,28
54,46
14,46
40,18
70,19
48,53
53,30
3,12
12,68
58,56
70,58
70,22
6,70
22,64
7,42
20,25
38,64
65,30
0,30
56,19
1,16
66,30
34,29
64,36
66,48
0,9
8,23
48,0
35,2
7,30
11,14
15,54
38,48
26,64
44,4
36,40
1,68
18,47
64,67
52,66
51,70
67,54
65,52
58,52
36,70
22,47
26,53
18,68
29,6
60,32
70,17
0,67
64,12
36,28
1,20
30,22
30,17
4,42
40,64
34,42
18,52
9,20
62,30
52,44
69,14
58,38
54,62
51,14
0,20
42,40
62,18
34,53
62,32
58,48
68,58
58,50
14,56
64,0
28,52
34,24
23,10
16,31
44,29
17,48
9,32
11,36
25,20
24,39
38,49
50,38
69,70
8,34
58,7
30,31
1,4
13,22
64,32
34,40
68,69
3,44
51,0
33,46
38,65
23,16
62,4
56,68
33,2
48,49
46,34
18,8
65,56
3,22
40,26
32,56
26,7
54,47
42,56
20,29
10,36
5,42
52,15
60,20
47,28
42,6
38,27
1,14
6,30
1,30
7,10
52,12
55,36
46,22
10,55
48,16
12,14
38,25
70,39
31,26
36,30
22,32
53,2
0,2
50,46
64,49
55,32
54,26
14,40
62,68
42,27
48,45
12,32
31,8
26,51
38,32
40,2
27,12
21,8
16,8
44,68
50,34
42,16
68,52
34,52
32,33
0,18
34,60
54,30
54,14
22,50
38,4
70,1
40,4
54,11
18,58
17,8
47,30
24,67
69,22
61,22
32,54
24,10
38,22
32,25
60,12
14,65
28,32
59,28
62,40
60,8
45,10
39,46
14,68
64,8
36,36
46,30
34,18
14,35
66,38
12,66
10,1
64,38
62,54
44,20
28,44
38,24
68,50
53,60
48,62
36,15
7,0
62,10
1,32
32,46
34,17
12,18
50,60
43,48
60,56
30,40
18,27
50,65
28,40
20,52
30,56
50,4
33,10
62,0
7,12
10,28
17,62
28,15
0,42
2,33
34,4
34,68
25,40
34,41
53,10
60,37
27,24
10,60
68,68
14,31
32,20
28,58
32,34
58,10
20,42
4,59
4,63
58,45
2,68
38,42
68,8
20,24
2,4
38,46
0,14
68,46
10,6
60,44
7,20
3,66
62,35
20,35
33,32
23,18
33,50
20,20
60,34
36,62
64,28
30,52
41,66
36,6
41,56
42,8
18,28
44,13
64,5
20,63
24,65
4,10
60,43
22,56
34,22
